,revid,parentid,user,timestamp,size,comment,time,year_month,article,anon
147,1302849077,1302330730,GreenC bot,2025-07-27T19:37:57Z,269994,Move 1 url. [[User:GreenC/WaybackMedic_2.5|Wayback Medic 2.5]] per [[WP:URLREQ#ctvnews.ca]],2025-07-27 19:37:57,2025-07,Greta Thunberg,
148,1302330730,1302330616,Headbomb,2025-07-24T19:09:18Z,269991,fix,2025-07-24 19:09:18,2025-07,Greta Thunberg,
149,1302330616,1301927935,JCW-CleanerBot,2025-07-24T19:08:14Z,270002,"clean up, replaced: Nature (journal) → [[Nature (journal)|Nature]] (2)",2025-07-24 19:08:14,2025-07,Greta Thunberg,
150,1301927935,1301882085,Burrobert,2025-07-22T12:15:19Z,269982,"Undid revision [[Special:Diff/1301882085|1301882085]] by [[Special:Contributions/Pecatum|Pecatum]] ([[User talk:Pecatum|talk]]) The source uses the terms ""girl"" and ""rape"", not ""person"" and ""intercourse""",2025-07-22 12:15:19,2025-07,Greta Thunberg,
151,1301882085,1301810181,Pecatum,2025-07-22T06:07:36Z,270006,/* X-Site sticker */,2025-07-22 06:07:36,2025-07,Greta Thunberg,
152,1301810181,1301612856,Smasongarrison,2025-07-21T20:45:59Z,269982,Removing from [[Category:21st-century Swedish women]] Diffusing per [[WP:DIFFUSE]] and/or [[WP:ALLINCLUDED]]  using [[c:Help:Cat-a-lot|Cat-a-lot]],2025-07-21 20:45:59,2025-07,Greta Thunberg,
153,1301612856,1301612431,CRau080,2025-07-20T20:01:03Z,270022,/* Pro-Palestinian activism */ adding journalist's name to one ref.,2025-07-20 20:01:03,2025-07,Greta Thunberg,
154,1301612431,1301433542,CRau080,2025-07-20T19:58:09Z,269995,/* Post-high school graduation */ adding journalists' names to one ref.,2025-07-20 19:58:09,2025-07,Greta Thunberg,
155,1301433542,1300867921,Fylindfotberserk,2025-07-19T20:39:58Z,269938,[[Wikipedia:MOSNUMscript|script]]-assisted date audit and style fixes per [[MOS:NUM]],2025-07-19 20:39:58,2025-07,Greta Thunberg,
156,1300867921,1300547259,CRau080,2025-07-16T20:46:50Z,269933,switched from author to first/lastname par.s in one ref.; adding date to another,2025-07-16 20:46:50,2025-07,Greta Thunberg,
157,1300547259,1300541970,Citation bot,2025-07-15T00:32:43Z,269905,Altered date. | [[:en:WP:UCB|Use this bot]]. [[:en:WP:DBUG|Report bugs]]. | Suggested by Jay8g | [[Category:CS1 errors: invisible characters]] | #UCB_Category 42/69,2025-07-15 00:32:43,2025-07,Greta Thunberg,
158,1300541970,1300541639,CRau080,2025-07-14T23:44:57Z,269906,/* Post-high school graduation */ moving date into own par.,2025-07-14 23:44:57,2025-07,Greta Thunberg,
159,1300541639,1300541231,CRau080,2025-07-14T23:40:57Z,269922,repair par. abuse,2025-07-14 23:40:57,2025-07,Greta Thunberg,
160,1300541231,1300540358,CRau080,2025-07-14T23:35:58Z,269944,"/* ""The Greta effect"" */ adding par.s to one ref.",2025-07-14 23:35:58,2025-07,Greta Thunberg,
161,1300540358,1300539784,CRau080,2025-07-14T23:26:07Z,269888,"/* Position on climate change */ consistency in using the symbol rather than the word ""degrees""",2025-07-14 23:26:07,2025-07,Greta Thunberg,
162,1300539784,1300539195,CRau080,2025-07-14T23:21:01Z,269887,/* Boycott of COP29 */ adding year,2025-07-14 23:21:01,2025-07,Greta Thunberg,
163,1300539195,1300455559,CRau080,2025-07-14T23:15:25Z,269879,/* Pro-Palestinian activism */ ce,2025-07-14 23:15:25,2025-07,Greta Thunberg,
164,1300455559,1300455014,Anomalous+0,2025-07-14T12:20:39Z,269883,/* External links */ +Category:Indigenous rights activists,2025-07-14 12:20:39,2025-07,Greta Thunberg,
165,1300455014,1300454837,Anomalous+0,2025-07-14T12:16:32Z,269842,/* Autumn global climate strikes */ split parag,2025-07-14 12:16:32,2025-07,Greta Thunberg,
166,1300454837,1300454641,Anomalous+0,2025-07-14T12:15:10Z,269840,/* Early life */ moved quote box,2025-07-14 12:15:10,2025-07,Greta Thunberg,
167,1300454641,1300453129,Anomalous+0,2025-07-14T12:13:28Z,269840,/* Early life */ moved passages into preceding paragraph & tweaked wording,2025-07-14 12:13:28,2025-07,Greta Thunberg,
168,1300453129,1300452723,Anomalous+0,2025-07-14T12:00:01Z,269836,/* External links */ +Category:Swedish women non-fiction writers,2025-07-14 12:00:01,2025-07,Greta Thunberg,
169,1300452723,1300452601,Anomalous+0,2025-07-14T11:56:09Z,269789,/* External links */ +Category:Swedish women memoirists,2025-07-14 11:56:09,2025-07,Greta Thunberg,
170,1300452601,1300452273,Anomalous+0,2025-07-14T11:55:06Z,269751,/* External links */ +Category:21st-century Swedish women writers,2025-07-14 11:55:06,2025-07,Greta Thunberg,
171,1300452273,1300451917,Anomalous+0,2025-07-14T11:52:13Z,269703,/* External links */ +Category:21st-century Swedish non-fiction writers,2025-07-14 11:52:13,2025-07,Greta Thunberg,
172,1300451917,1300451831,Anomalous+0,2025-07-14T11:48:12Z,269649,/* External links */,2025-07-14 11:48:12,2025-07,Greta Thunberg,
173,1300451831,1299265487,Anomalous+0,2025-07-14T11:47:06Z,269649,/* External links */ added Category:Swedish child activists & reordered cat list thematically,2025-07-14 11:47:06,2025-07,Greta Thunberg,
174,1299265487,1299260826,Tobby72,2025-07-07T11:11:19Z,269612,citation,2025-07-07 11:11:19,2025-07,Greta Thunberg,
175,1299260826,1298727960,Tobby72,2025-07-07T10:28:18Z,269594,"add info, image",2025-07-07 10:28:18,2025-07,Greta Thunberg,
176,1298727960,1298727746,Panamitsu,2025-07-04T08:47:06Z,269123,expand unintroduced acronym,2025-07-04 08:47:06,2025-07,Greta Thunberg,
177,1298727746,1298727418,Panamitsu,2025-07-04T08:44:36Z,269097,typo,2025-07-04 08:44:36,2025-07,Greta Thunberg,
178,1298727418,1298727093,Panamitsu,2025-07-04T08:41:16Z,269097,{{further}},2025-07-04 08:41:16,2025-07,Greta Thunberg,
179,1298727093,1298726152,Panamitsu,2025-07-04T08:37:16Z,269072,prevent confusion,2025-07-04 08:37:16,2025-07,Greta Thunberg,
180,1298726152,1298725703,Kku,2025-07-04T08:26:40Z,269075,link oil exploration,2025-07-04 08:26:40,2025-07,Greta Thunberg,
181,1298725703,1298725405,Panamitsu,2025-07-04T08:20:29Z,269071,add link,2025-07-04 08:20:29,2025-07,Greta Thunberg,
182,1298725405,1298724841,Panamitsu,2025-07-04T08:15:51Z,269067,name country,2025-07-04 08:15:51,2025-07,Greta Thunberg,
183,1298724841,1298691856,Panamitsu,2025-07-04T08:07:39Z,269058,[[MOS:GEOCOMMA]],2025-07-04 08:07:39,2025-07,Greta Thunberg,
184,1298691856,1298500444,Panamitsu,2025-07-04T02:04:30Z,269057,[[MOS:LINKCLARITY]],2025-07-04 02:04:30,2025-07,Greta Thunberg,
185,1298500444,1298499405,Ninixed,2025-07-02T22:12:56Z,269057,Reverted 1 edit by [[Special:Contributions/Bishonen|Bishonen]] ([[User talk:Bishonen|talk]]): Autism rights activism is. rv per [[WP:STATUSQUO]],2025-07-02 22:12:56,2025-07,Greta Thunberg,
186,1298499405,1298498640,Bishonen,2025-07-02T22:05:21Z,268803,"Undid revision [[Special:Diff/1298498640|1298498640]] by [[Special:Contributions/Ninixed|Ninixed]] ([[User talk:Ninixed|talk]]). If it's not supported by anything in the article, it doesn't go in the categories.",2025-07-02 22:05:21,2025-07,Greta Thunberg,
187,1298498640,1298493669,Ninixed,2025-07-02T22:00:01Z,269057,Reverted 2 edits by [[Special:Contributions/Bishonen|Bishonen]] ([[User talk:Bishonen|talk]]): /* cite_note-YouTube-Thunberg(2018-11-24)-35 */,2025-07-02 22:00:01,2025-07,Greta Thunberg,
188,1298493669,1298493411,Bishonen,2025-07-02T21:24:18Z,268803,/* External links */ nor for these categories!,2025-07-02 21:24:18,2025-07,Greta Thunberg,
189,1298493411,1298486439,Bishonen,2025-07-02T21:22:05Z,269020,Undid revision [[Special:Diff/1298486439|1298486439]] by [[Special:Contributions/Ninixed|Ninixed]] ([[User talk:Ninixed|talk]]). I can't find any support for this category in the article.,2025-07-02 21:22:05,2025-07,Greta Thunberg,
190,1298486439,1297997372,Ninixed,2025-07-02T20:26:24Z,269057,added [[Category:Swedish autistic people]] using [[WP:HC|HotCat]],2025-07-02 20:26:24,2025-07,Greta Thunberg,
191,1297997372,1297844857,Likeanechointheforest,2025-06-29T22:01:37Z,269020,ce redundant,2025-06-29 22:01:37,2025-06,Greta Thunberg,
192,1297844857,1297792036,Aquila89,2025-06-28T21:46:41Z,269941,,2025-06-28 21:46:41,2025-06,Greta Thunberg,
193,1297792036,1297791969,Lova Falk,2025-06-28T14:49:45Z,270114,/* Post-high school graduation */ surname,2025-06-28 14:49:45,2025-06,Greta Thunberg,
194,1297791969,1297791887,Lova Falk,2025-06-28T14:49:15Z,270105,/* Post-high school graduation */ source,2025-06-28 14:49:15,2025-06,Greta Thunberg,
195,1297791887,1297791796,Lova Falk,2025-06-28T14:48:20Z,269620,/* Post-high school graduation */ wikilink,2025-06-28 14:48:20,2025-06,Greta Thunberg,
196,1297791796,1297791644,Lova Falk,2025-06-28T14:47:23Z,269591,/* Post-high school graduation */ half a sentence more,2025-06-28 14:47:23,2025-06,Greta Thunberg,
197,1297791644,1297791536,Lova Falk,2025-06-28T14:45:56Z,269536,/* Post-high school graduation */ wikilinks,2025-06-28 14:45:56,2025-06,Greta Thunberg,
198,1297791536,1297737303,Lova Falk,2025-06-28T14:44:59Z,269532,"/* Post-high school graduation */ Not big enough, at least not yet, to give this a section, so just a sentence here.",2025-06-28 14:44:59,2025-06,Greta Thunberg,
199,1297737303,1297602891,Maxeto0910,2025-06-28T05:32:40Z,269079,period after sentence,2025-06-28 05:32:40,2025-06,Greta Thunberg,
200,1297602891,1297602850,אלכסנדר סעודה,2025-06-27T07:37:18Z,269027,/* Pro-Palestinian activism */,2025-06-27 07:37:18,2025-06,Greta Thunberg,
201,1297602850,1296503902,אלכסנדר סעודה,2025-06-27T07:36:46Z,269028,/* Pro-Palestinian activism */  Adding information about the stance of Fridays For Future International.,2025-06-27 07:36:46,2025-06,Greta Thunberg,
202,1296503902,1296164083,Onel5969,2025-06-20T10:38:59Z,268322,Disambiguating links to [[Gaza Freedom Flotilla]] (link changed to [[June 2025 Gaza Freedom Flotilla]]) using [[User:Qwertyytrewqqwerty/DisamAssist|DisamAssist]].,2025-06-20 10:38:59,2025-06,Greta Thunberg,
203,1296164083,1296164009,إيان,2025-06-18T07:14:15Z,268348,/* Gaza Freedom Flotilla */,2025-06-18 07:14:15,2025-06,Greta Thunberg,
204,1296164009,1296155478,إيان,2025-06-18T07:13:17Z,268324,/* Gaza Freedom Flotilla */,2025-06-18 07:13:17,2025-06,Greta Thunberg,
205,1296155478,1296086431,QalasQalas,2025-06-18T05:46:14Z,267951,Link,2025-06-18 05:46:14,2025-06,Greta Thunberg,
206,1296086431,1296056919,Adflatuss,2025-06-17T18:40:49Z,267906,"/* Public image and controversies */  unnecessary, [[WP:CRIT|doesn't describe section content]]",2025-06-17 18:40:49,2025-06,Greta Thunberg,
207,1296056919,1295864230,Darrelljon,2025-06-17T14:35:39Z,267924,"/* Public image and controversies */ In November 2019, [[Margaret Atwood]] called Thunberg 'the [[Joan of Arc]] of the environment.",2025-06-17 14:35:39,2025-06,Greta Thunberg,
208,1295864230,1295555883,Reflecktor,2025-06-16T08:49:46Z,267579,/* Public image and controversies */ Who the hell cares about this?,2025-06-16 08:49:46,2025-06,Greta Thunberg,
209,1295555883,1295555383,220 of Borg,2025-06-14T13:32:57Z,269550,"/* Gaza Freedom Flotilla */ Rmv cmt not supported by cited sources "".. that scholars have described as [[Gaza genocide|genocide]].""",2025-06-14 13:32:57,2025-06,Greta Thunberg,
210,1295555383,1295531875,220 of Borg,2025-06-14T13:29:31Z,269631,/* Gaza Freedom Flotilla */ Copyedit (minor); alter lin k pipein; tag Who?,2025-06-14 13:29:31,2025-06,Greta Thunberg,
211,1295531875,1295531853,IvanScrooge98,2025-06-14T09:43:34Z,269637,,2025-06-14 09:43:34,2025-06,Greta Thunberg,
212,1295531853,1295466461,IvanScrooge98,2025-06-14T09:43:16Z,269661,then we can have it here,2025-06-14 09:43:16,2025-06,Greta Thunberg,
213,1295466461,1295466231,Kind Tennis Fan,2025-06-13T23:28:50Z,269677,Reference tidy.,2025-06-13 23:28:50,2025-06,Greta Thunberg,
214,1295466231,1295404358,Kind Tennis Fan,2025-06-13T23:26:23Z,269742,c/e and reference tidy.,2025-06-13 23:26:23,2025-06,Greta Thunberg,
215,1295404358,1295386315,Amakuru,2025-06-13T14:48:47Z,269736,"remove ""English pronunciation""; neither the ""official"" nor the ""commonly"" variant is cited to any reliable source, only a Guardian live blog which mentions it in passing based on comments by readers; the Swedish pronunciation is the correct one and we should stick with that",2025-06-13 14:48:47,2025-06,Greta Thunberg,
216,1295386315,1295375345,IvanScrooge98,2025-06-13T12:17:04Z,271387,,2025-06-13 12:17:04,2025-06,Greta Thunberg,
217,1295375345,1295340015,Niasoh,2025-06-13T10:14:38Z,271351,Cleaned up using [[WP:AutoEd|AutoEd]],2025-06-13 10:14:38,2025-06,Greta Thunberg,
218,1295340015,1295305584,Cyfal,2025-06-13T05:20:51Z,271368,spelling ([[WP:Typo Team]]),2025-06-13 05:20:51,2025-06,Greta Thunberg,
219,1295305584,1295303270,IvanScrooge98,2025-06-12T23:48:33Z,271367,,2025-06-12 23:48:33,2025-06,Greta Thunberg,
220,1295303270,1295303230,IvanScrooge98,2025-06-12T23:22:00Z,271356,,2025-06-12 23:22:00,2025-06,Greta Thunberg,
221,1295303230,1295292586,IvanScrooge98,2025-06-12T23:21:34Z,271354,/* Gaza Freedom Flotilla */clarify,2025-06-12 23:21:34,2025-06,Greta Thunberg,
222,1295292586,1295286398,IvanScrooge98,2025-06-12T21:40:31Z,271291,Undid revision [[Special:Diff/1295286398|1295286398]] by [[Special:Contributions/טבעת-זרם|טבעת-זרם]] ([[User talk:טבעת-זרם|talk]]): most definitely supported by body – haven't you kept up with the news?,2025-06-12 21:40:31,2025-06,Greta Thunberg,
223,1295286398,1295278885,טבעת-זרם,2025-06-12T20:55:47Z,271249,Undid revision [[Special:Diff/1295278885|1295278885]] by [[Special:Contributions/IvanScrooge98|IvanScrooge98]] ([[User talk:IvanScrooge98|talk]]) - not supported by body,2025-06-12 20:55:47,2025-06,Greta Thunberg,
224,1295278885,1295197392,IvanScrooge98,2025-06-12T20:07:00Z,271291,/* External links */+,2025-06-12 20:07:00,2025-06,Greta Thunberg,
225,1295197392,1295128823,ZKang123,2025-06-12T08:47:00Z,271249,/* Boycott of COP29 */ Added Armenian sources and replaced instagram source with Pink Armenia's webpage,2025-06-12 08:47:00,2025-06,Greta Thunberg,
226,1295128823,1295090686,Paprikaiser,2025-06-11T22:03:47Z,270730,/* Flight shame */ Replaced duplicated reference,2025-06-11 22:03:47,2025-06,Greta Thunberg,
227,1295090686,1295066376,Bloomagiliw,2025-06-11T17:00:16Z,271199,Expand,2025-06-11 17:00:16,2025-06,Greta Thunberg,
228,1295066376,1295063722,Ritchie333,2025-06-11T13:37:01Z,270504,/* Pro-Palestinian activism */ ce (as before),2025-06-11 13:37:01,2025-06,Greta Thunberg,
229,1295063722,1295063271,Ritchie333,2025-06-11T13:13:23Z,270572,"/* Post-high school graduation */ more ""on this"", ""on that"", ""on the other""",2025-06-11 13:13:23,2025-06,Greta Thunberg,
230,1295063271,1295063006,Ritchie333,2025-06-11T13:09:24Z,270889,/* Activism from 2022 to early 2023 */ ce (as before),2025-06-11 13:09:24,2025-06,Greta Thunberg,
231,1295063006,1295056145,Ritchie333,2025-06-11T13:06:59Z,271134,"/* Further activism in Europe and end of sabbatical year */ ce, per talk page request",2025-06-11 13:06:59,2025-06,Greta Thunberg,
232,1295056145,1295044678,Borgenland,2025-06-11T12:11:02Z,271309,fictitious names,2025-06-11 12:11:02,2025-06,Greta Thunberg,
233,1295044678,1295043957,Burrobert,2025-06-11T10:15:22Z,271351,/* Pro-Palestinian activism */ [[MOS:SAID]] Active voice,2025-06-11 10:15:22,2025-06,Greta Thunberg,
234,1295043957,1295035353,Burrobert,2025-06-11T10:06:16Z,271381,"[[MOS:SAID]], ""while"" is a  [[wp:words to watch]]",2025-06-11 10:06:16,2025-06,Greta Thunberg,
235,1295035353,1295033462,Miyika,2025-06-11T08:41:27Z,271405,"reworded article to clarify greta's position on the ""controversy""",2025-06-11 08:41:27,2025-06,Greta Thunberg,
236,1295033462,1295019368,Lova Falk,2025-06-11T08:18:39Z,271420,"/* Gaza Freedom Flotilla */ moved up this sentence, CE and a new source.",2025-06-11 08:18:39,2025-06,Greta Thunberg,
237,1295019368,1295017241,Hila Livne,2025-06-11T05:50:53Z,271463,/* Gaza Freedom Flotilla */,2025-06-11 05:50:53,2025-06,Greta Thunberg,
238,1295017241,1295012067,Yacàwotçã,2025-06-11T05:21:12Z,271078,Sorted categories alphabetically via [[User:Alex 21/script-categoriessort|script]].,2025-06-11 05:21:12,2025-06,Greta Thunberg,
239,1295012067,1294951780,Citation bot,2025-06-11T04:10:58Z,271078,"Altered journal. Add: work, date, authors 1-1. Removed parameters. Some additions/deletions were parameter name changes. | [[:en:WP:UCB|Use this bot]]. [[:en:WP:DBUG|Report bugs]]. | Suggested by QalasQalas | [[Category:Greta Thunberg]] | #UCB_Category 7/25",2025-06-11 04:10:58,2025-06,Greta Thunberg,
240,1294951780,1294935364,Paprikaiser,2025-06-10T20:06:00Z,271022,/* Gaza Freedom Flotilla */ Added content and reference,2025-06-10 20:06:00,2025-06,Greta Thunberg,
241,1294935364,1294935036,Lova Falk,2025-06-10T17:58:59Z,271169,/* Gaza Freedom Flotilla */ found a better source. Still in Swedish though.,2025-06-10 17:58:59,2025-06,Greta Thunberg,
242,1294935036,1294932408,Lova Falk,2025-06-10T17:56:44Z,271108,/* Gaza Freedom Flotilla */ Greta denied signing any papers.,2025-06-10 17:56:44,2025-06,Greta Thunberg,
243,1294932408,1294930239,Doug Weller,2025-06-10T17:36:21Z,270819,"Restored revision 1294927627 by [[Special:Contributions/Rafi Chazon|Rafi Chazon]] ([[User talk:Rafi Chazon|talk]]): Mistake, sorry",2025-06-10 17:36:21,2025-06,Greta Thunberg,
244,1294930239,1294927627,Doug Weller,2025-06-10T17:22:25Z,270862,Reverted edit by [[Special:Contribs/Rafi Chazon|Rafi Chazon]] ([[User talk:Rafi Chazon|talk]]) to last version by IvanScrooge98,2025-06-10 17:22:25,2025-06,Greta Thunberg,
245,1294927627,1294901473,Rafi Chazon,2025-06-10T17:04:12Z,270819,see also doesn't fit here,2025-06-10 17:04:12,2025-06,Greta Thunberg,
246,1294901473,1294901210,IvanScrooge98,2025-06-10T13:44:14Z,270862,,2025-06-10 13:44:14,2025-06,Greta Thunberg,
247,1294901210,1294900837,IvanScrooge98,2025-06-10T13:42:29Z,270830,the titles were mistakenly swapped,2025-06-10 13:42:29,2025-06,Greta Thunberg,
248,1294900837,1294889041,IvanScrooge98,2025-06-10T13:39:39Z,270830,"nope; if we use a template linking to [[Help:Pronunciation respelling key]], we must stick to its specific conventions; in order to use other conventions we would have to remove the link",2025-06-10 13:39:39,2025-06,Greta Thunberg,
249,1294889041,1294871968,Egghead06,2025-06-10T11:50:41Z,270712,added [[Category:People deported from Israel]] using [[WP:HC|HotCat]],2025-06-10 11:50:41,2025-06,Greta Thunberg,
250,1294871968,1294871905,Lova Falk,2025-06-10T08:46:09Z,270671,/* Gaza Freedom Flotilla */ + the next day,2025-06-10 08:46:09,2025-06,Greta Thunberg,
251,1294871905,1294871718,Lova Falk,2025-06-10T08:45:25Z,270658,/* Gaza Freedom Flotilla */ added deportation,2025-06-10 08:45:25,2025-06,Greta Thunberg,
252,1294871718,1294863598,Lova Falk,2025-06-10T08:43:08Z,270304,/* top */ she is already on a plane back to Sweden,2025-06-10 08:43:08,2025-06,Greta Thunberg,
253,1294863598,1294805099,Doug Weller,2025-06-10T07:11:46Z,270356,Reverted [[WP:AGF|good faith]] edits by [[Special:Contributions/Daisygoz|Daisygoz]] ([[User talk:Daisygoz|talk]]): Non ecp editor,2025-06-10 07:11:46,2025-06,Greta Thunberg,
254,1294805099,1294800441,Daisygoz,2025-06-09T22:07:48Z,270316,not needed,2025-06-09 22:07:48,2025-06,Greta Thunberg,
255,1294800441,1294795029,Marbe166,2025-06-09T21:36:08Z,270356,[[Wikipedia:MOSNUMscript|script]]-assisted date audit and style fixes per [[MOS:NUM]],2025-06-09 21:36:08,2025-06,Greta Thunberg,
256,1294795029,1294791249,Paprikaiser,2025-06-09T20:58:43Z,270322,/* Species named in Thunberg's honour */ Removed consecutive duplicated reference,2025-06-09 20:58:43,2025-06,Greta Thunberg,
257,1294791249,1294790464,Paprikaiser,2025-06-09T20:32:51Z,270720,/* Protests and speeches in Europe */ Fixed link,2025-06-09 20:32:51,2025-06,Greta Thunberg,
258,1294790464,1294786005,LizardJr8,2025-06-09T20:28:06Z,270700,/* Gaza Freedom Flotilla */ fix ref title,2025-06-09 20:28:06,2025-06,Greta Thunberg,
259,1294786005,1294772983,BappleBusiness,2025-06-09T20:03:57Z,270672,"Changing [[Wikipedia:Short description|short description]] from ""Swedish climate and political activist (born 2003)"" to ""Swedish activist (born 2003)""",2025-06-09 20:03:57,2025-06,Greta Thunberg,
260,1294772983,1294770875,PatGallacher,2025-06-09T18:41:59Z,270694,/* External links */ - cy cats,2025-06-09 18:41:59,2025-06,Greta Thunberg,
261,1294770875,1294770042,TheXuitts,2025-06-09T18:26:45Z,270671,Appropriate for Infobox,2025-06-09 18:26:45,2025-06,Greta Thunberg,
262,1294770042,1294769652,FujaFula,2025-06-09T18:20:51Z,270606,,2025-06-09 18:20:51,2025-06,Greta Thunberg,
263,1294769652,1294766975,PatGallacher,2025-06-09T18:17:28Z,270592,/* External links */ - cy cats,2025-06-09 18:17:28,2025-06,Greta Thunberg,
264,1294766975,1294764067,AnomieBOT,2025-06-09T17:57:50Z,270558,[[User:AnomieBOT/docs/TemplateSubster|Substing templates]]: {{Webbref}}. See [[User:AnomieBOT/docs/TemplateSubster]] for info.,2025-06-09 17:57:50,2025-06,Greta Thunberg,
265,1294764067,1294763841,Dorsetonian,2025-06-09T17:37:28Z,270488,/* Honours and awards */ [[MOS:SURNAME]],2025-06-09 17:37:28,2025-06,Greta Thunberg,
266,1294763841,1294763602,Dorsetonian,2025-06-09T17:35:56Z,270491,/* Public image and controversies */ [[MOS:SURNAME]],2025-06-09 17:35:56,2025-06,Greta Thunberg,
267,1294763602,1294763433,Dorsetonian,2025-06-09T17:33:53Z,270482,/* X-Site sticker */ [[MOS:SURNAME]],2025-06-09 17:33:53,2025-06,Greta Thunberg,
268,1294763433,1294763048,Dorsetonian,2025-06-09T17:32:37Z,270488,/* Position on climate change */ [[MOS:SURNAME]],2025-06-09 17:32:37,2025-06,Greta Thunberg,
269,1294763048,1294762584,Dorsetonian,2025-06-09T17:29:44Z,270491,/* Post-high school graduation */ [[MOS:SURNAME]],2025-06-09 17:29:44,2025-06,Greta Thunberg,
270,1294762584,1294760855,Lova Falk,2025-06-09T17:26:14Z,270502,/* Post-high school graduation */ Swedish autumn starts in September.,2025-06-09 17:26:14,2025-06,Greta Thunberg,
271,1294760855,1294760704,Muboshgu,2025-06-09T17:13:09Z,270492,/* Post-high school graduation */ [[MOS:SEASONS]],2025-06-09 17:13:09,2025-06,Greta Thunberg,
272,1294760704,1294759076,WindTempos,2025-06-09T17:12:06Z,270506,/* Gaza Freedom Flotilla */ dab,2025-06-09 17:12:06,2025-06,Greta Thunberg,
273,1294759076,1294736775,Lova Falk,2025-06-09T16:59:36Z,270490,/* Post-high school graduation */ added sourced sentence. I don't know really where to put this. See Talk Page: Greatest work of fiction...,2025-06-09 16:59:36,2025-06,Greta Thunberg,
274,1294736775,1294723887,Burrobert,2025-06-09T14:12:17Z,270154,/* Gaza Freedom Flotilla */ Expanding article,2025-06-09 14:12:17,2025-06,Greta Thunberg,
275,1294723887,1294723429,Justinkunimune,2025-06-09T12:19:07Z,270065,/* top */ fix broken reference tags,2025-06-09 12:19:07,2025-06,Greta Thunberg,
276,1294723429,1294723324,טבעת-זרם,2025-06-09T12:14:49Z,270061,political,2025-06-09 12:14:49,2025-06,Greta Thunberg,
277,1294723324,1294722702,טבעת-זרם,2025-06-09T12:13:48Z,269959,/* Gaza Freedom Flotilla */ref name,2025-06-09 12:13:48,2025-06,Greta Thunberg,
278,1294722702,1294717615,טבעת-זרם,2025-06-09T12:08:47Z,269944,ref name,2025-06-09 12:08:47,2025-06,Greta Thunberg,
279,1294717615,1294709397,MiltonLibraryAssistant,2025-06-09T11:28:50Z,269929,Less ambiguity is always better. No need to stick to the template usage conventions.,2025-06-09 11:28:50,2025-06,Greta Thunberg,
280,1294709397,1294698819,Qwerty12302,2025-06-09T10:09:19Z,269931,/* Gaza Freedom Flotilla */,2025-06-09 10:09:19,2025-06,Greta Thunberg,
281,1294698819,1294698582,إيان,2025-06-09T08:26:55Z,269962,/* Gaza Freedom Flotilla */,2025-06-09 08:26:55,2025-06,Greta Thunberg,
282,1294698582,1294695201,إيان,2025-06-09T08:24:36Z,269925,/* Gaza Freedom Flotilla */,2025-06-09 08:24:36,2025-06,Greta Thunberg,
283,1294695201,1294686173,VitoxxMass,2025-06-09T07:49:40Z,269650,expanded on today's incident,2025-06-09 07:49:40,2025-06,Greta Thunberg,
284,1294686173,1294675963,Lord Beesus,2025-06-09T06:26:45Z,269234,Added Freedom Flotilla to infobox as a tree list item off Pro-Palestine movement,2025-06-09 06:26:45,2025-06,Greta Thunberg,
285,1294675963,1294670699,Starship.paint,2025-06-09T04:40:28Z,269169,moved,2025-06-09 04:40:28,2025-06,Greta Thunberg,
286,1294670699,1294669013,FaChol,2025-06-09T03:46:33Z,269159,,2025-06-09 03:46:33,2025-06,Greta Thunberg,
287,1294669013,1294662565,Mikey4prez,2025-06-09T03:31:12Z,269152,,2025-06-09 03:31:12,2025-06,Greta Thunberg,
288,1294662565,1294662316,Pyramids09,2025-06-09T02:29:07Z,269105,Confirmed safe on a Israeli Navy ship by the Israeli MFA,2025-06-09 02:29:07,2025-06,Greta Thunberg,
289,1294662316,1294661776,Susannacamala,2025-06-09T02:26:46Z,269314,She is detained.,2025-06-09 02:26:46,2025-06,Greta Thunberg,
290,1294661776,1294661629,HadesTTW,2025-06-09T02:22:21Z,269662,box,2025-06-09 02:22:21,2025-06,Greta Thunberg,
291,1294661629,1294659181,HadesTTW,2025-06-09T02:20:52Z,269625,"she isn't disappeared if we know what happened to her, though this is probably lede-worthy",2025-06-09 02:20:52,2025-06,Greta Thunberg,
292,1294659181,1294658925,StudentOfEtherium,2025-06-09T02:02:48Z,269314,"/* Gaza Freedom Flotilla */ adding the sentence back sans twitter source, since it's still mentioned and linked in the al jazeera source. also added a main article template",2025-06-09 02:02:48,2025-06,Greta Thunberg,
293,1294658925,1294657817,Robert Brockway,2025-06-09T02:01:01Z,269071,In the case of a state with a functioning court system the term 'detained' would be more appropriate.,2025-06-09 02:01:01,2025-06,Greta Thunberg,
294,1294657817,1294657136,Muboshgu,2025-06-09T01:52:43Z,269072,/* Gaza Freedom Flotilla */ dont cite X,2025-06-09 01:52:43,2025-06,Greta Thunberg,
295,1294657136,1294656914,Pcuser42,2025-06-09T01:47:20Z,269344,DMY dates,2025-06-09 01:47:20,2025-06,Greta Thunberg,
296,1294656914,1294655797,Davemck,2025-06-09T01:45:30Z,269346,/* top */ rmv duplicate parm,2025-06-09 01:45:30,2025-06,Greta Thunberg,
